text
### Answer:홍팀장 본 제품은 (제품 사용설명서를 보며) 피하지방층에 30%이상 깊이로 이식한다 . 진피층이나 망상층"
"### Prompt:가라앉
### Answer:컵 바닥에 가라앉은 좁쌀만한 하얀 알약에서 기포가 올라오고 있다.남자 화장실"
"### Prompt:그리
### Answer:노박사 WHO에서 21세기를 전염병의 시대로 규정한 지금, 우리는 에이즈와 에볼라 바이러스 , 그리고 에"
"### Prompt:감동
### Answer:홍팀장 역시 당대의 석학이야 ! 감동적이지 않니?"
"### Prompt:사랑
### Answer:재준 사랑은 개뿔. 야 이 나쁜 년아!!"
"### Prompt:사랑
### Answer:수지 니가 뭔데 나를 떠나. 사랑 안 할 거면 왜 사랑 했어, 왜."
"### Prompt:놀라
### Answer:순경이 깜짝 놀라 눈만 껌뻑인다 . 재준이 작정한 듯 말한다 ."
"### Prompt:당황
### Answer:(당황해서 ) ...아냐, 오지 마. 여기, 지금, 내가... 울릉도야 ."
"### Prompt:놀란
### Answer:딱 눈이 마주친 수지와 재준. 서로 놀란다 ."
"### Prompt:사랑
### Answer:수지 어쩜 너는 나를 못 믿을 수가 있니? 사랑은 믿음이라며 ?"
"### Prompt:사랑
### Answer:(잠시 사이... 목소리 부드러워진다 ) 그래... 진짜 울릉도 맞아... 나도 사랑해 ."
"### Prompt:미안
### Answer:... 미안해 . 생일 못 챙겨줘서 . 내년에는 진짜 근사하게 생일 챙겨줄게 ."
"### Prompt:사랑
### Answer:사랑 하는 우리 자기, 생일 축하 합니다 ."
"### Prompt:사랑
### Answer:사랑해 재준아 ~ 여기 경치 너무 좋다~ 이야~~~~"
"### Prompt:놀라
### Answer:놀라는 장순경과 재준.23.지구대 앞 / 밤"
"### Prompt:궁금
### Answer:수지 내가 그걸 궁금해 할 것 같아? 어딜 갔는지 , 왜 갔는지 ... 그런 거 하나도 안 궁금해 . 왜 소식 한 "
"### Prompt:걱정
### Answer:번 없었는지 , 죽었는지 살았는지 걱정 같은 거 한 번도 안했어 . 왜 그런 줄 알아?"
"### Prompt:신경질
### Answer:신경질적으로 지구본을 돌리는 수지."
"### Prompt:싫어하는
### Answer:수지 내가 왜 춘향전 싫어하는 줄 알아? 이몽룡이 그 자식, 한양가서 연락 한 번 안하던 놈이 몇 년 만"
"### Prompt:신경 쓰
### Answer:홍팀장 신경 쓰지 마. 요즘 널리고 깔린 게 회계사야 ."
"### Prompt:못마땅한
### Answer:B-308 호실 안으로 들어가면 , 오실장은 상석에 앉아있고 , 원석은 못마땅한 표정으로 재준의 프로파일을 넘겨보고 있다."
"### Prompt:스러
### Answer:빅또르 입국 때 찍은 사진이 뜨고, 그것을 확대하면 뒤에 서있는 ‘스파이스러운 복장’의 재"
"### Prompt:생기
### Answer:삼성맨 아뇨. 서울에서 제일 맛있는 집이라 애인 생기면 꼭 한 번은 가야 되는 집이라고들 해서요 ."
"### Prompt:놀라
### Answer:키보드 위로 각종 야동들이 쏟아져 내리자 깜짝 놀라 일어서는 세균..."
"### Prompt:반가
### Answer:(반가워 어쩔 줄 모른다 ) 이게 얼마만이야 응? 이 새끼 이거 연락도 안하고 , 3년 만이지 ? "
"### Prompt:용감
### Answer:태도가 돌변한 수지, 우아 떠느라 제대로 먹지 못하던 모습은 어디 가고 용감하고 씩씩하게 "
"### Prompt:미안
### Answer:수지 미안해요 ..."
"### Prompt:괜찮
### Answer:삼성맨 괜찮아요 . 난 뭐든 잘 먹는 여자가 좋아요 . "
"### Prompt:미안
### Answer:수지 아무래도 가봐야겠어요 . 정말 미안해요 ..."
"### Prompt:놀라
### Answer:화들짝 놀라며 립스틱을 돌려 끄는 수지. 다른 립스틱을 꺼내 바른다 ."
"### Prompt:긴장
### Answer:호텔리어 복장의 재준. 룸서비스 카트를 잡고 긴장된 표정으로 빅또르 방 앞에 서있다 ."
"### Prompt:실망
### Answer:재준 (실망이다 ) 이렇게 단순한 일을 왜 절 시키십니까 ?"
"### Prompt:긴장
### Answer:재준이 테이블에 음식과 보드카 등을 세팅하는데 , 긴장해서 손을 떠는 바람에 달그락 달그"
"### Prompt:허탈
### Answer:재준과 동료들은 허탈해 하는데 , 원석은 피식 웃어 넘긴다 ."
"### Prompt:이상
### Answer:재준 역시 보통 이상입니다 ."
"### Prompt:이상
### Answer:원석 교과서에 나오는 얘기 하지 말고. (재준, 더 이상 말을 못하자 ) 할 말 없지? 퇴근 해."
"### Prompt:그리
### Answer:재준이 문 앞에 쭈그리고 앉아 있다가 인기척을 느끼고 일어선다 ."
"### Prompt:자랑
### Answer:니가 오란다고 딴 남자랑 밥 먹다가 벌떡 일어나서 뛰어갈 줄 알았어 ? "
"### Prompt:속상
### Answer:너 만난다고 화장 고치고 , 너 없으니까 속상해서 혼자 감자탕에 소주 두병 반 마시고 들어오는 걸"
"### Prompt:힘든
### Answer:재준 오늘 회사에서 좀 힘든 일 있었어 ."
"### Prompt:놀라
### Answer:수지가 놀라 멈춘다 . 놀랄 만큼 깨끗하게 정리되어 있는 수지의 집..."
"### Prompt:자랑
### Answer:홍팀장 수지야 , 생일 축하 해~ (수지 앞으로 와 자랑하듯 ) 앗싸! 나 돈 줏었다 ~"
"### Prompt:안쓰러
### Answer:안쓰러운 눈으로 수지를 바라보는 홍팀장 . 티슈를 뽑아준다 ."
"### Prompt:궁금
### Answer:상봉 그게 아니라 , 그냥 궁금해서 ...아"
"### Prompt:궁금
### Answer:수지 (머리 쥐어박으며 ) 궁금해 하지 마. 그게 원칙이야 . "
"### Prompt:놀라
### Answer:남학생 1 (놀라) 이효리요 ? 진짜요 ?"
"### Prompt:놀라
### Answer:남학생 1 (뒤돌아 소리친다 ) 효리누나다 ~~  놀라는 상봉. 말릴 새도 없이 사방에서 순식간에 남학생들이 몰려든다 ."
"### Prompt:사랑
### Answer:남학생들 누나~ 효리 누나~ 사랑해요 누나~ "
"### Prompt:위태위태
### Answer:머리를 박은 상태에서 다리 한 쪽을 드는 상봉... 위태위태해서 곧 쓰러질 것 같다."
"### Prompt:긴장
### Answer:택시 운전사로 변장한 재준이 긴장된 얼굴로 운전대를 잡고 있다."
"### Prompt:스러
### Answer:43.빌라 옥상 / 낮알록달록 촌스러운 아줌마 팬티가 빨랫줄에 걸려 나풀거리는 빌라 옥상."
"### Prompt:아리송한
### Answer:상봉이 아리송한 표정으로 팬티를 구경하다 ,"
"### Prompt:궁금
### Answer:수지 궁금해 ?"
"### Prompt:궁금
### Answer:수지 우리는 남자들 바지 속에 뭐 입는지 하나도 안 궁금하거든 ? 근데 니들은 왜 우리 치마 속이 그렇"
"### Prompt:궁금
### Answer:게 궁금한데 ?"
"### Prompt:안전
### Answer:운전석에 앉아 막 안전벨트를 푸는 노박사와 눈이 마주친다 ."
"### Prompt:이상한
### Answer:이상한 표정으로 빅또르를 바라보며 걸음을 멈추는 노박사 ."
"### Prompt:놀라
### Answer:놀라는 사격장 안내원 ... 여학생들은 좋아서 팔짝팔짝 뛴다."
"### Prompt:놀라
### Answer:꼬마 한명을 붙잡고 몸을 굴리는 재준... 꼬마가 놀라 울음을 터뜨린다 ."
"### Prompt:불편한
### Answer:미카엘의 뒤통수를 보며 빠른 속도로 따라가는 수지. 불편한지 복대를 벗어버린다 ."
"### Prompt:놀라
### Answer:놀라서 잠깐 멈췄다가 다시 뛰어가는 두 사람, 그러다 다시 뒤돌아보고 ... 하지만 인사 나눌 "
"### Prompt:스러
### Answer:칠흙 같은 어둠을 희미하게 밝히는 붉은 조명, 괴기스러운 귀신의 집."
"### Prompt:놀라
### Answer:까무라치게 놀라 랜턴을 버리고 뛰기 시작하는 수지, 사방에서 목 잘린 귀신과 , 목만 있는 "
"### Prompt:공포
### Answer:귀신이건 해골이건 나오는 대로 치고 때리며 도망가는 수지, 정말 공포에 질려있다 ."
"### Prompt:웃음
### Answer:수지가 정신을 차리고 수갑을 채우려고 하는데 뒤에서 음산한 웃음소리가 들린다 ."
"### Prompt:놀라
### Answer:깜짝 놀라 뒤를 바라보는 수지. "
"### Prompt:우려
### Answer:아무도 없자 다시 수갑을 채우려 미카엘의 팔을 잡는데 , 피투성이가 된 팔이 쑥 빠진다 . "
"### Prompt:놀라
### Answer:놀라서 숨을 턱 멈추는 수지, 거품 물고 기절한다 ."
"### Prompt:고통
### Answer:BB탄에 맞을 때마다 몸 여기저기를 문지르며 고통스러워하는 재준."
"### Prompt:웃음
### Answer:상봉이 그 모습을 보다가 큭! 웃음을 터뜨리는데 , 그만 수지와 눈이 마주친다 ."
"### Prompt:웃음
### Answer:웃음을 참으려는 상봉... 하지만 너무 어렵다 ."
"### Prompt:웃음
### Answer:씩 웃는 수지. 상봉이 기다렸다는 듯 웃음을 터뜨린다 ."
"### Prompt:웃음
### Answer:상봉이 웃음을 뚝 그친다 ."
"### Prompt:안전
### Answer:앵커 다음 소식입니다 . 뿌리 깊게 박힌 안전 불감증 , 그 끝은 어디일까요 ."
"### Prompt:안전
### Answer:앵커 소비자모임과 시민 단체 등은 관련 기관에 헬륨 가스 풍선의 안전성 강화를 촉구하며 ..."
"### Prompt:자신만만
### Answer:돌아보면 BB탄 맞은 자국 때문에 모기에 물린 듯 빨갛게 부풀어 오른 얼굴로 자신만만하게 "
"### Prompt:불편한
### Answer:재준이 몸이 불편한지 옷 여기저기를 만진다 . 엉덩이에 끼었는지 잡아 빼기도 하는데 ,"
"### Prompt:원망
### Answer:칼을 서랍에 집어넣는 원석. 재준은 원석이 원망스럽다 ."
"### Prompt:여유
### Answer:의자와 함께 우당탕 쓰러지는 재준. 원석이 여유 있게 권총을 잡는다 ."
"### Prompt:여유
### Answer:탁자와 함께 우당탕 엎어지는 재준, 여유있게 바닥에 떨어진 총을 집는 원석."
"### Prompt:웃음
### Answer:의미심장한 웃음을 짓는 빅또르 ."
"### Prompt:자랑
### Answer:세균 아무 생각 안 나더라 . 작년에 나이트에서 부킹한 여자랑 만나다가 마누라한테 딱 걸렸잖아 . 이제 "
"### Prompt:캄캄
### Answer:죽었구나 ~ 싶은 게 눈앞이 캄캄해 지면서"
"### Prompt:웃음
### Answer:세균 (다 안다는 웃음) 새끼... 숨기기는 , 다 아는데 ."
"### Prompt:감미로운
### Answer:삼성맨이 운전하는 승용차 안에 감미로운 음악이 흐른다 ."
"### Prompt:안전
### Answer:차가 멈추고 , 수지가 안전벨트를 푼다."
"### Prompt:걱정
### Answer:수지 고마워요 . 우산 없어서 걱정했거든요 ."
"### Prompt:그리
### Answer:수지 중요한 손님이라 부장님 , 팀장님 , 그리고 저랑 부사수까지 전부 붙었어요 ... 그만 들어갈게요 ."
"### Prompt:이상한
### Answer:움찔 했다가 그냥 손을 맡기는 수지... 이상한 느낌에 손을 풀면 반지가 쥐어져 있다."
"### Prompt:겸연쩍은
### Answer:삼성맨이 겸연쩍은 표정을 하고, 수지도 미안하기는 마찬가지다 .수지 죄송해요 ... 우리... 내일 하면 안 될까요 ? 내일... 한가한데 ."
"### Prompt:놀라
### Answer:재준이 문을 열면 수지가 바로 문 앞에 서있다 . 화들짝 놀라는 재준."
"### Prompt:이상
### Answer:수지 비밀번호 바꿨으니까 더 이상 찾아오지 마."
"### Prompt:이상
### Answer:수지 우리라는 말 하지 마. 우리한테 존재했던 시간도 숫자도 더 이상 아무 의미도 없으니까 ."
"### Prompt:차분
### Answer:색색으로 예쁜 초밥과 락교와 생강, 미소시루 등을 차분하게 펼쳐 놓는다 ."
"### Prompt:쓸쓸
### Answer:간장병을 든 채 우산을 쓰고 쓸쓸히 걸어가는 재준. 휴대폰이 울린다 ."
"### Prompt:당황
### Answer:오피스텔 복도수지가 당황스러운 얼굴로 비밀번호를 누르고 있다."
"### Prompt:화난
### Answer:수지 (당연히 화난다 ) 남자가 그 정도도 이해 못해? 날 사랑하기나 한거니 ?"
"### Prompt:사랑
### Answer:재준 사랑한다고 ... 아직도 너를 사랑한다고 . 몰라?"
"### Prompt:사랑
### Answer:수지 ...나 만나는 남자 있어. 좋은 남자야 . 나 그 남자 사랑해 ."
"### Prompt:슬픈
### Answer:80년대 신파영화 풍의 구슬픈 음악이 흐른다 ."
"### Prompt:핏대
### Answer:목에 핏대를 세우며 쥐어짜듯 애절한 목소리로 노래를 부른다 ."
"### Prompt:사랑
### Answer:잊으라는그한마디남기고가버린사랑했던그사람미워미워미워"
"### Prompt:쓸쓸
### Answer:재준이 떠난 자리, 탁자 위에 쓸쓸하게 남아있는 간장 大병..."
"### Prompt:슬픈
### Answer:온통 비에 젖은 재준이 슬픈 눈으로 수지를 바라본다 ."
"### Prompt:미안
### Answer:...미안해 ... "
"### Prompt:미안
### Answer:처음에는 너무 미워서 미안하다는 말 안했고 ... 다음에는 미안하다는 말 못한 게 너무 미안해서 못"
"### Prompt:미안
### Answer:했어. 미안해 ... 너무."
"### Prompt:그리
### Answer:수지를 힘껏 안는 재준... 그리고 긴 키스... 빗소리 커지며 조용필 노래가 끝난다 ."
"### Prompt:이상
### Answer:수지 아니, 더 이상 거짓말하기 싫어."
"### Prompt:자랑
### Answer:홍팀장 (F) 야! 너, 삼성전자랑 자야 된다니까 !!"
"### Prompt:놀라
### Answer:수지 난 니가 생각하는 보통 청소부가 아냐. 놀라지 마... 사실은 나..."
"### Prompt:놀란
### Answer:재준 네, 과장님 ... (놀란다 ) 네? 지금요 ? ...네, 알겠습니다 . "
"### Prompt:미안
### Answer:재준 미안해 ... 그리고 사랑해 ."
"### Prompt:사랑
### Answer:수지 사랑해 .둘이 다시 키스를 한다."
"### Prompt:이상
### Answer:재준 백작 위치 확인. 감시 들어간다 . 이상."
"### Prompt:어색
### Answer:미니스커트를 입고 건들건들 음악에 맞춰 어색하게 몸을 흔드는 수지."
"### Prompt:웃음
### Answer:웨이터가 지나다가 수지를 위아래로 훑어본다 . 섹시한 웃음으로 화답하는 수지."
"### Prompt:놀라
### Answer:뜻밖의 러시아어에 놀라 멈추는 나타샤 . 재준이 천진스런 표정을 짓고 서있다 ."
"### Prompt:용기
### Answer:재준 러시아 속담에 그런 말이 있나요 ? 용기 있는 자만이 미인을 차지한다 ."
"### Prompt:웃음
### Answer:나타샤 (호감 있는 웃음) 하고 싶은 말이 뭐죠?"
"### Prompt:슬픈
### Answer:나타샤 (슬픈 눈으로 웃으며 ) 처음이네요 . 한국에서 내 이름을 불러주는 사람."
"### Prompt:수줍
### Answer:나타샤가 수줍게 웃으며 건배를 하는데 ,"
"### Prompt:고요
### Answer:나타샤 (놀라서 ) 뭐라고요 ?"
"### Prompt:사랑
### Answer:나타샤 사랑 때문에 아파했군요 ."
"### Prompt:사랑
### Answer:나타샤 (안스럽다 ) 그 마음 알아요 . 누구나 한 번 쯤은 사랑 때문에 열병을 앓죠."
"### Prompt:놀라
### Answer:상봉에게 손이 잡힌 채 애써 섹시한 미소를 짓던 수지도 놀라 굳어버린다 ."
"### Prompt:감사
### Answer:수지 니들은 회계감사를 나이트클럽에서 하니? "
"### Prompt:피곤
### Answer:재준 그러는 넌? 낮에는 청소하고 밤에는 부킹하고 , 피곤하지도 않아? 그 나이에 ?"
"### Prompt:자랑
### Answer:재준 내가 뭐? 나 러시아에서 3년 살았어도 러시아 여자랑 한 번도 안 잤어."
"### Prompt:자랑
### Answer:수지 그걸 어떻게 믿어? 나야말로 너 없는 동안 딴 남자랑 한 번도 안 잤어."
"### Prompt:놀란
### Answer:놀란 노박사 , 괴한이 손을 풀어주면 빅또르다 ."
"### Prompt:충격
### Answer:빅또르가 노박사의 엉덩이에 심실제세동기 (다리미처럼 생긴)를 대고 전기 충격을 가한다 ."
"### Prompt:충격
### Answer:노박사 300줄이면 죽을 수도 있소.대꾸도 없이 다시 전기 충격을 가하는 빅또르 ."
"### Prompt:이상
### Answer:위치 추적기를 뺏는 홍팀장 . 노박사의 위치를 알리던 점은 더 이상 나타나지 않는다 ."
"### Prompt:반갑
### Answer:황경감 네, 반갑습니다 .악수를 하는 재준과 경감. "
"### Prompt:속상한
### Answer:원석의 어깨에 머리를 기대고 질질 짜는 재준. 속상한 원석."
"### Prompt:이상한
### Answer:이상한 느낌에 아래를 내려 보면, 재준의 소변 줄기가 원석의 앞섶을 적시고 있다."
"### Prompt:놀라
### Answer:해병 복장의 남자와 경찰 특공대 복장의 남자 둘이 낄낄거리며 들어오다 놀라 멈춘다 ."
"### Prompt:이상한
### Answer:동료 놀이공원 CCTV 분석 중에 이상한 점이 발견되었습니다 ."
"### Prompt:놀라
### Answer:재준이 놀라 술이 확 깬다."
"### Prompt:이상한
### Answer:모니터에 재준의 각종 이상한 행동이 나온다 ."
"### Prompt:놀란
### Answer:재준 얼굴이 확대되면서 선명하게 보인다 . 수지가 놀란다 ."
"### Prompt:이상
### Answer:홍팀장 일부러 너한테 접근하거 아냐? 이상하잖아 . 3년 동안 연락 없다가 갑자기 , 그것도 우연히 만난다"
"### Prompt:자랑
### Answer:원석 너 그 여자랑 접근 가능 해?"
"### Prompt:인정
### Answer:홍팀장 인정하기 쉽지 않겠지만 ... 인간은 인간에게 늑대다 . 그 말 잊지 마."
"### Prompt:스러
### Answer:먹음직스러운 커다란 랍스터와 와인이 놓여있다 . "
"### Prompt:진정
### Answer:홍팀장 (무전) 수지야 , 진정하고 ."
"### Prompt:진정
### Answer:수지 지금 진정하게 됐어?"
"### Prompt:섬뜩
### Answer:시선을 재준에게 고정한 채 랍스터를 내려치는 모습이 섬뜩해 보인다 ."
"### Prompt:실망
### Answer:니가 지금 하고 있는 일은 널 알고 있는 모든 사람을 실망시키는 일이야 ."
"### Prompt:죽고 싶
### Answer:원석 (무전) 너 죽고 싶어?"
"### Prompt:어색
### Answer:재준과 수지가 어색하게 포옹을 한다. 서로의 옷깃에 도청장치를 부착하는 두 사람."
"### Prompt:사랑
### Answer:재준 (도청기 달며) 사랑했었다 . 진심으로 ..."
"### Prompt:웃음
### Answer:포옹을 푸는 두 사람. 웃음도 , 울음도 아닌 묘한 표정이다 ."
"### Prompt:그리
### Answer:(바짝 붙으며 ) 꽁바 라프로쉐 , 그리고 (점프), 앞으로 점프 봉 아방, 꼬르 아 꼬르, 펭뜨..."
"### Prompt:걱정
### Answer:홍팀장 (F) 걱정하지 마. 내가 대신 죽여줄게 ."
"### Prompt:속상한
### Answer:속상한 마음에 말이 거칠어지는 수지."
"### Prompt:그리
### Answer:그리고이재준이연락하고.복수해야지!!핸드폰을 집어 전화번호를 검색하는 수지."
"### Prompt:평온
### Answer:일은 순식간에 벌어지고 , 거리는 아무 일도 없었던 것처럼 평온해진다 ."
"### Prompt:이상한
### Answer:이상한 낌새를 느끼는 수지, 방향을 바꿔 어느 골목으로 들어가면 검은 그림자가 뒤를 따라 "
"### Prompt:당당
### Answer:수지가 보무도 당당하게 골목에서 나온다 ."
"### Prompt:불안한
### Answer:오토바이 기사는 불안한지 의자에 가만 앉아 있는데 , 세균은 사방팔방으로 움직이며 고래고"
"### Prompt:불안한
### Answer:...(불안한 눈빛으로 ) 여보, 혹시 당신이야 ? 나 그 여자랑 안 잤어. 진짜야 ... 살려주세요 ~"
"### Prompt:한심한
### Answer:오실장이 한심한 표정으로 원석 이하 요원들을 바라보고 있다."
"### Prompt:충격
### Answer:홍팀장 (못들은 척) 수지가 충격이 크겠는데요 . 옛날 애인이 "
"### Prompt:괜찮
### Answer:홍팀장 괜찮아 ?"
"### Prompt:사랑
### Answer:수지 무슨 소리야 . 노박사랑 이재준이랑 한 번은 만날 테니까 잡으러 가야지 ."
"### Prompt:놀라
### Answer:홍팀장이 놀라 바닥으로 몸을 날린다 ."
"### Prompt:이상
### Answer:로마가 한국보다 더 더울 거 같군. 여기는 거의 30도 이상이네 ."
"### Prompt:그리
### Answer:자네가 크리스마스에 로마에 도착할 때까지 무척이나 그리울 걸세. 또 보자고 )"
"### Prompt:그리
### Answer:수지 가명입니다 . IP 추적 했더니 도쿄, 러시아 , 탄자니아 , 헝가리 , 에콰도르 , 알레스카 , 그리스 , 볼리비"
"### Prompt:허탈한
### Answer:속았다 ...는 듯 허탈한 웃음을 짓는 삼성맨 ."
"### Prompt:분한
### Answer:설거지를 하고, 손빨래를 하고, 지저분한 냉장고에서 이것저것 꺼내 밥을 하고..."
"### Prompt:궁금
### Answer:원석 몰라 씨발. 내가 더 궁금하다 ."
"### Prompt:놀라
### Answer:느닷없는 재준의 행동에 놀라는 남자, 재준이 다시 여자 가슴을 만진다 ."
"### Prompt:화난
### Answer:(화난다 ) 아니 이 사람이 진짜. 그렇게 생각이 없어요 ?"
"### Prompt:웃음
### Answer:비웃음을 날리고 밖으로 나가는 감찰반 ."
"### Prompt:놀라
### Answer:잠에서 깨는 해병복 . 한 쪽 눈을 살짝 떴다가 화들짝 놀라 일어선다 ."
"### Prompt:엄청난
### Answer:엄청난 속도로 달리고 있는 재준. 해병복 아저씨 뭐야. 여기 어디야 ?"
"### Prompt:진정
### Answer:재준 아저씨 진정 하시고 ."
"### Prompt:자랑
### Answer:재준 자랑찬 해병 893기 조복선 ."
"### Prompt:이상
### Answer:수지, 더 이상 대꾸를 못한다 . 홍팀장이 눈짓을 하자 수지가 밖으로 나간다 .다시 모니터를 켜는 상봉."
"### Prompt:초조
### Answer:<인서트>산업보안팀브리핑실.초조하게서성거리는수지..."
"### Prompt:걱정
### Answer:과속 카메라를 그냥 통과하는 재준. 카메라에서 불이 번쩍 들어온다 .재준 걱정 마라. 조국이 책임진다 ."
"### Prompt:이상
### Answer:역시, 기본 이상은 되는군 . 다들 부산으로 가지 않았을까 했는데 말야."
"### Prompt:감사
### Answer:홍팀장 죄송해요 어머님 , 요즘 감사 기간이라 ."
"### Prompt:감사
### Answer:시어머니 (F) 무슨 감사를 일년 내내 받아? 어딘데 이렇게 시끄러워 ?"
"### Prompt:스러
### Answer:여성스러운 몸놀림과 다르게 차갑게 말하는 유리."
"### Prompt:웃음
### Answer:비웃음을 날려주고 립스틱을 돌리려는 유리. "
"### Prompt:웃음
### Answer:재준의 기관총을 유심히 보는 유리, 픽 웃음을 짓는다 ."
"### Prompt:놀라
### Answer:놀라는 유리. 립스틱을 버리고 총을 겨누며 몸을 뒤로 뺀다."
"### Prompt:충격
### Answer:재준 몸이 충격으로 둔탁하게 떨린다 ."
"### Prompt:반가
### Answer:아군을 만난 듯 반가워 노박사를 끌고 기동타격대를 향해 뛰어가는 해병복 ..."
"### Prompt:그리
### Answer:이윽고 유리와 미카엘 , 그리고 수지의 치열한 접전이 벌어진다 ."
"### Prompt:놀라
### Answer:놀라 바라보는 수지, 그 바람에 유리의 공격을 허용한다 ."
"### Prompt:반갑
### Answer:재준 옆으로 나동그라지는 수지, 반갑고도 놀랍다 ."
"### Prompt:그리
### Answer:감찰반과 원석, 그리고 홍팀장과 조부장 등이 차례로 도착한다 ."
"### Prompt:시원
### Answer:주위로 푸른 초원이 시원하게 펼쳐지고 공성전과 수성전에 사용되는 각종 무기들이 보인다 ."
"### Prompt:당황
### Answer:순간적인 공격에 당황하는 유리."
"### Prompt:그리
### Answer:깃대를 창처럼 들고 있는 재준. 깃대로 반원을 그리며 유리를 친다."
"### Prompt:괜찮
### Answer:홍팀장 괜찮아 ?"
"### Prompt:어색
### Answer: 장순경 (인터뷰 , 아무 말도 못하고 두리번거리다 어색하게 ) 우리 경찰은 여러분과 3분 거리에 있습니다 ."
"### Prompt:용감
### Answer:회원에게 용감한 시민상을 수여하기로 하는 한 편"
"### Prompt:어색한
### Answer:어색한 부동자세로 서있는 장순경과 해병복들 ...117.한강 난지도 공원 / 낮"
"### Prompt:안절부절
### Answer:미니스커트 웨딩드레스를 입은 수지, 안절부절이다 ."
"### Prompt:난처한
### Answer:재준도 , 세균도 난처한 얼굴인데 , 하객 중 하나가 하늘을 가리킨다 ."
"### Prompt:기대
### Answer:원석과 삼성맨이 건물 옥상 난간에 기대 서있다 ."
"### Prompt:괜찮은
### Answer:삼성맨 좀 아팠어요 . 괜찮은 여자 만났는데 , 순 거짓말쟁이더라구요 ."
"### Prompt:심심
### Answer:삼성맨 심심하죠 뭐. 저도 현장 나가서 하리마오 소리 들어야 되는데 ..."
"### Prompt:초조한
### Answer:사거리 신호대기에 걸려 초조한 눈빛으로 운전대를 잡고 있는 수지."
"### Prompt:사랑
